"date","year_quarter","transition_type","count","total_active","share"
2016-10-01,"2016-Q4","wage_self → wage_wage",1053.99367364261,25821286.4752541,0.00408187901347484
2017-01-01,"2017-Q1","No transition",18218231.6144472,25784002.7299403,70.6571117187024
2017-01-01,"2017-Q1","wage_only → self_wage",51891.3462223503,25784002.7299403,0.201254036333522
2017-01-01,"2017-Q1","wage_only → wage_wage",33333.7346215032,25784002.7299403,0.129280682175837
2017-01-01,"2017-Q1","wage_only → wage_self",25322.8380680939,25784002.7299403,0.0982114310695799
2017-01-01,"2017-Q1","self_wage → wage_only",19794.6734786845,25784002.7299403,0.07677114250263
2017-01-01,"2017-Q1","wage_wage → wage_only",15097.8239196997,25784002.7299403,0.0585550043483675
2017-01-01,"2017-Q1","wage_only → self_only",15005.2596218471,25784002.7299403,0.0581960054030829
2017-01-01,"2017-Q1","self_only → wage_only",10945.8227673282,25784002.7299403,0.0424519919656152
2017-01-01,"2017-Q1","wage_wage → self_only",9634.25365247338,25784002.7299403,0.0373652367065806
2017-01-01,"2017-Q1","self_only → wage_wage",9261.76821114413,25784002.7299403,0.0359205989393936
2017-01-01,"2017-Q1","self_only → self_self",7801.37182007424,25784002.7299403,0.0302566358752953
2017-01-01,"2017-Q1","wage_self → wage_only",6451.38841086871,25784002.7299403,0.0250208956244695
2017-01-01,"2017-Q1","wage_wage → self_wage",4984.68221511265,25784002.7299403,0.0193324607793516
2017-01-01,"2017-Q1","self_self → self_only",4007.27892396778,25784002.7299403,0.0155417254874649
2017-01-01,"2017-Q1","self_wage → wage_wage",2940.34573399523,25784002.7299403,0.0114037597838947
2017-01-01,"2017-Q1","self_only → wage_self",2364.55076665922,25784002.7299403,0.0091706116828537
2017-01-01,"2017-Q1","wage_self → self_only",2210.46447848224,25784002.7299403,0.00857300746371492
2017-01-01,"2017-Q1","self_wage → wage_self",422.563009307377,25784002.7299403,0.00163885729354465
2017-01-01,"2017-Q1","wage_wage → wage_self",275.447736349085,25784002.7299403,0.00106828927701453
2017-04-01,"2017-Q2","No transition",18549982.0753253,26288874.810067,70.5620997830679
2017-04-01,"2017-Q2","wage_only → self_wage",49035.4028994095,26288874.810067,0.18652530111571
2017-04-01,"2017-Q2","self_wage → wage_only",37391.1626015032,26288874.810067,0.142231886574258
2017-04-01,"2017-Q2","wage_only → wage_wage",28445.965146872,26288874.810067,0.108205335345805
2017-04-01,"2017-Q2","wage_only → wage_self",20339.2812200864,26288874.810067,0.0773683977235029
2017-04-01,"2017-Q2","wage_wage → wage_only",19712.4945408005,26288874.810067,0.0749841698559567
2017-04-01,"2017-Q2","self_only → wage_only",13865.2029926078,26288874.810067,0.0527417133398887
2017-04-01,"2017-Q2","self_only → self_self",13546.3160679242,26288874.810067,0.0515287024104081
2017-04-01,"2017-Q2","wage_only → self_only",12630.4820557913,26288874.810067,0.0480449701519923
2017-04-01,"2017-Q2","self_only → wage_wage",11773.3609847117,26288874.810067,0.044784575489717
2017-04-01,"2017-Q2","wage_self → self_only",7842.76561665998,26288874.810067,0.0298330212811416
2017-04-01,"2017-Q2","wage_self → wage_only",6666.65875078177,26288874.810067,0.025359239598299
2017-04-01,"2017-Q2","wage_wage → self_only",5620.07196260226,26288874.810067,0.0213781381029291
2017-04-01,"2017-Q2","wage_wage → wage_self",2985.70575948,26288874.810067,0.0113572976441603
2017-04-01,"2017-Q2","wage_wage → self_wage",2836.73682782083,26288874.810067,0.0107906361467191
2017-04-01,"2017-Q2","wage_self → wage_wage",1068.77438518037,26288874.810067,0.00406550068385238
2017-04-01,"2017-Q2","self_self → self_only",1057.61416822124,26288874.810067,0.00402304844106996
2017-04-01,"2017-Q2","self_wage → wage_wage",996.251079337236,26288874.810067,0.00378962997288774
2017-04-01,"2017-Q2","self_wage → self_only",653.026500980093,26288874.810067,0.00248404127486667
2017-04-01,"2017-Q2","self_self → wage_only",467.62591270955,26288874.810067,0.00177879774652994
2017-04-01,"2017-Q2","self_only → wage_self",463.230588850526,26288874.810067,0.00176207841604973
2017-04-01,"2017-Q2","wage_self → self_self",457.091512724696,26288874.810067,0.00173872604296346
2017-07-01,"2017-Q3","No transition",18466780.0667977,26308202.1477954,70.1940024751756
2017-07-01,"2017-Q3","wage_only → self_wage",47694.1949545163,26308202.1477954,0.18129021012754
2017-07-01,"2017-Q3","self_wage → wage_only",32581.0246682965,26308202.1477954,0.123843600126156
2017-07-01,"2017-Q3","wage_only → wage_wage",25408.3666165473,26308202.1477954,0.0965796388282524
2017-07-01,"2017-Q3","wage_only → wage_self",18005.1886055898,26308202.1477954,0.0684394490525786
2017-07-01,"2017-Q3","wage_wage → wage_only",14944.0769785945,26308202.1477954,0.0568038701186837
2017-07-01,"2017-Q3","wage_only → self_only",14321.6830030933,26308202.1477954,0.0544380909141425
2017-07-01,"2017-Q3","wage_self → wage_only",11568.3833661277,26308202.1477954,0.0439725348814729
2017-07-01,"2017-Q3","self_only → wage_wage",9892.83623140474,26308202.1477954,0.0376036194941346
2017-07-01,"2017-Q3","wage_wage → self_only",9013.91724417764,26308202.1477954,0.0342627641126476
2017-07-01,"2017-Q3","self_only → wage_only",7968.89389332548,26308202.1477954,0.0302905301113222
2017-07-01,"2017-Q3","wage_self → self_only",5509.57213962805,26308202.1477954,0.0209424122130282
2017-07-01,"2017-Q3","self_only → self_self",5165.47434772144,26308202.1477954,0.0196344634981235
2017-07-01,"2017-Q3","self_wage → self_only",3019.09008028739,26308202.1477954,0.011475851003906
2017-07-01,"2017-Q3","wage_wage → self_wage",3017.33323888766,26308202.1477954,0.0114691730812191
2017-07-01,"2017-Q3","self_wage → wage_wage",2926.5600686517,26308202.1477954,0.0111241355536602
2017-07-01,"2017-Q3","wage_wage → wage_self",1868.18050332436,26308202.1477954,0.00710113329990856
2017-07-01,"2017-Q3","self_self → wage_self",1583.09823831855,26308202.1477954,0.00601750826386749
2017-07-01,"2017-Q3","self_self → self_only",877.527184971607,26308202.1477954,0.00333556500760407
2017-07-01,"2017-Q3","self_only → wage_self",734.00299145476,26308202.1477954,0.00279001578036859
2017-07-01,"2017-Q3","self_wage → wage_self",619.491315758754,26308202.1477954,0.00235474591642009
2017-07-01,"2017-Q3","wage_self → self_wage",452.734643137316,26308202.1477954,0.00172088780751312
2017-07-01,"2017-Q3","self_self → wage_wage",408.054229395413,26308202.1477954,0.0015510532688742
2017-07-01,"2017-Q3","wage_wage → self_self",348.524319337616,26308202.1477954,0.00132477437028825
2017-10-01,"2017-Q4","No transition",18039585.5883213,26355094.9073235,68.4481905747512
2017-10-01,"2017-Q4","wage_only → self_wage",46723.3940877666,26355094.9073235,0.177284104846017
2017-10-01,"2017-Q4","wage_only → wage_wage",32631.7064256258,26355094.9073235,0.123815552705744
2017-10-01,"2017-Q4","self_wage → wage_only",30193.7492691891,26355094.9073235,0.114565131999578
2017-10-01,"2017-Q4","wage_only → wage_self",19172.3052418995,26355094.9073235,0.0727461058642288
2017-10-01,"2017-Q4","wage_wage → wage_only",18337.8933760309,26355094.9073235,0.0695800695862233
2017-10-01,"2017-Q4","self_only → wage_wage",13804.3853216753,26355094.9073235,0.0523784314578178
2017-10-01,"2017-Q4","wage_only → self_only",12678.7652067939,26355094.9073235,0.0481074541805986
2017-10-01,"2017-Q4","self_only → wage_only",11040.9275284101,26355094.9073235,0.0418929530219302
2017-10-01,"2017-Q4","self_only → self_self",6827.23259430278,26355094.9073235,0.0259047922927633
2017-10-01,"2017-Q4","wage_self → wage_only",6051.31961774888,26355094.9073235,0.0229607202669088
2017-10-01,"2017-Q4","self_wage → wage_wage",5410.5916523547,26355094.9073235,0.0205295851575599
2017-10-01,"2017-Q4","wage_wage → self_only",4846.28770084641,26355094.9073235,0.0183884281877495
2017-10-01,"2017-Q4","wage_self → wage_wage",3527.75440069504,26355094.9073235,0.0133854740918226
2017-10-01,"2017-Q4","wage_wage → self_wage",2423.12503936332,26355094.9073235,0.00919414271845399
2017-10-01,"2017-Q4","wage_self → self_only",2304.37022671176,26355094.9073235,0.00874354744240144
2017-10-01,"2017-Q4","self_self → self_only",1846.8973950354,26355094.9073235,0.00700774329035783
2017-10-01,"2017-Q4","wage_self → self_wage",989.814140132078,26355094.9073235,0.00375568421822314
2017-10-01,"2017-Q4","self_self → wage_only",735.686795620105,26355094.9073235,0.0027914405097273
2017-10-01,"2017-Q4","self_wage → self_only",733.95175456166,26355094.9073235,0.00278485718659928
2018-01-01,"2018-Q1","No transition",18422579.3451957,26725844.0678707,68.931702581259
2018-01-01,"2018-Q1","wage_only → self_wage",52539.2763186169,26725844.0678707,0.196586031801998
2018-01-01,"2018-Q1","wage_only → wage_wage",42656.4613393564,26725844.0678707,0.159607536551622
2018-01-01,"2018-Q1","self_wage → wage_only",29591.0138851693,26725844.0678707,0.110720596176579
2018-01-01,"2018-Q1","wage_wage → wage_only",16508.5186328922,26725844.0678707,0.0617698681133084
2018-01-01,"2018-Q1","wage_only → wage_self",16282.1529963432,26725844.0678707,0.0609228765796674
2018-01-01,"2018-Q1","self_only → wage_wage",14863.1054601314,26725844.0678707,0.0556132312318605
2018-01-01,"2018-Q1","self_only → wage_only",14427.9035561392,26725844.0678707,0.0539848377454396
2018-01-01,"2018-Q1","wage_only → self_only",13657.9285793985,26725844.0678707,0.0511038249894521
2018-01-01,"2018-Q1","wage_self → wage_only",11214.086602947,26725844.0678707,0.041959709764334
2018-01-01,"2018-Q1","self_only → self_self",8217.44800869046,26725844.0678707,0.0307471973114193
2018-01-01,"2018-Q1","self_wage → wage_wage",5184.92639497517,26725844.0678707,0.0194004214864382
2018-01-01,"2018-Q1","wage_wage → self_only",4692.60242970936,26725844.0678707,0.0175582945773103
2018-01-01,"2018-Q1","self_self → self_only",4189.70055461965,26725844.0678707,0.0156765883389121
2018-01-01,"2018-Q1","wage_self → self_only",2757.80965001377,26725844.0678707,0.0103188870031954
2018-01-01,"2018-Q1","wage_self → wage_wage",2106.95655235812,26725844.0678707,0.00788359217769688
